H1N1,temp,prec,humi,popd,gdpd,rdds,sensepop,urbanpop,medicost,Georegion
1.09,15.962,970.913,41.4033,66.18,0.1218,17.48,28.0352,40.48,77.7068,"W"
1.09,15.959,833.252,18.8391,135.54,0.4485,18.99,28.0352,40.48,77.7068,"W"
1.09,16.45,751.829,11.3633,186.77,0.6947,33.09,28.0352,40.48,77.7068,"W"
1.09,15.846,760.682,12.2508,126.92,0.4212,26.94,28.0352,40.48,77.7068,"W"
1.09,16.639,738.528,12.8834,158.5,0.4097,22.38,28.0352,40.48,77.7068,"W"
1.09,16.431,747.184,17.4788,114.63,0.3664,20.96,28.0352,40.48,77.7068,"W"
1.09,16.079,785.044,27.4524,163.4,0.4321,30.89,28.0352,40.48,77.7068,"W"
1.09,15.506,850.151,34.0851,219.38,0.7151,41.78,28.0352,40.48,77.7068,"W"
1.09,15.416,933.914,39.0172,314.55,1.2472,43.63,28.0352,40.48,77.7068,"W"
1.09,14.611,1062.776,62.9964,242.18,0.6397,30.72,28.0352,40.48,77.7068,"W"
1.16,15.252,1112.742,84.9,242.3,0.5372,27.09,31.3683,37.83,79.1247,"W"
1.16,16.286,1064.592,77.0845,209.87,0.5245,27.46,31.3683,37.83,79.1247,"W"
1.16,18.007,945.562,62.4061,193.85,0.4341,30.69,31.3683,37.83,79.1247,"W"
1.16,18.156,920.547,43.7795,88.82,0.2273,16.2,31.3683,37.83,79.1247,"W"
1.16,18.589,988.231,30.0065,98.84,0.2742,15.64,31.3683,37.83,79.1247,"W"
2.04,18.279,1111.348,32.737,59.26,0.1598,12.82,30.7623,44.81,73.333,"W"
1.16,17.213,1239.945,42.0126,83.81,0.2346,18.21,31.3683,37.83,79.1247,"W"
1.16,17.712,1333.206,32.3563,57.67,0.1119,11.97,31.3683,37.83,79.1247,"W"
1.16,17.346,1454.225,29.2814,60.27,0.1565,10.78,31.3683,37.83,79.1247,"W"
2.04,18.437,1496.871,38.3617,99.3,0.3854,13.12,30.7623,44.81,73.333,"W"
2.04,18.985,1594.853,61.3915,89.02,0.2963,11.9,30.7623,44.81,73.333,"W"
2.04,17.709,1765.057,69.6216,85.31,0.2887,14.19,30.7623,44.81,73.333,"W"
2.04,18.694,1824.066,86.7334,162.47,0.5807,21.59,30.7623,44.81,73.333,"W"
2.04,17.812,1824.66,69.0027,146.21,0.5034,12.3,30.7623,44.81,73.333,"W"
1.25,18.685,1712.265,54.1299,229.92,1.1098,15.82,28.8397,47.96,62.0203,"S"
1.25,19.113,1667.421,50.1407,322.3,1.5523,23.72,28.8397,47.96,62.0203,"S"
1.25,19.051,1629.255,52.9732,337.35,1.3082,38.3,28.8397,47.96,62.0203,"S"
1.25,18.175,1584.635,54.2588,334.39,1.4341,44.35,28.8397,47.96,62.0203,"S"
1.25,17.717,1509.305,64.4534,134.68,0.6386,18.41,28.8397,47.96,62.0203,"S"
0.77,18.449,1469.308,69.8163,71.45,0.3264,19.81,28.705,48.87,70.2393,"S"
0.77,19.952,1425.66,59.5697,309.72,1.7312,34.78,28.705,48.87,70.2393,"S"
0.77,20.238,1409.362,52.2615,250.06,0.7084,26.71,28.705,48.87,70.2393,"S"
0.77,20.122,1443.406,62.5874,167.54,0.7062,15.02,28.705,48.87,70.2393,"S"
0.77,19.638,1553.737,69.6075,92.56,0.3575,23.36,28.705,48.87,70.2393,"S"
1.84,19.94,1657.746,74.0011,123.24,0.9177,46.78,25.0161,60.77,71.9886,"S"
1.84,18.38,1769.1,62.8843,43.97,0.2251,26.85,25.0161,60.77,71.9886,"S"
1.84,19.7,1706.665,64.6763,87.2,0.6066,30.65,25.0161,60.77,71.9886,"S"
1.84,18.96,1636.983,91.5236,298.04,2.4502,52.69,25.0161,60.77,71.9886,"S"
1.84,19.831,1479.373,71.3434,325.53,2.016,45.97,25.0161,60.77,71.9886,"S"
1.84,20.928,1306.897,44.1024,989.67,6.2903,96.81,25.0161,60.77,71.9886,"S"
1.84,21.404,1166.757,42.4953,828.09,3.9232,74.02,25.0161,60.77,71.9886,"S"
1.09,13.632,1482.737,69.3951,51.6,0.2083,7.5,28.0352,40.48,77.7068,"W"
1.09,15.436,1295.322,52.7,89.21,0.2456,11.39,28.0352,40.48,77.7068,"W"
1.09,14.826,1116.83,29.8863,68.08,0.1433,19.2,28.0352,40.48,77.7068,"W"
1.09,14.675,934.07,26.1772,49.06,0.1433,17.32,28.0352,40.48,77.7068,"W"
1.09,14.847,793.8,44.4164,297.01,0.8244,50.67,28.0352,40.48,77.7068,"W"
1.09,15.874,704.572,-0.2787,209.9,0.4747,25.48,28.0352,40.48,77.7068,"W"
1.09,16.197,739.401,2.837,115.39,0.3172,16.28,28.0352,40.48,77.7068,"W"
1.09,18.155,731.33,-2.258,87.94,0.32,21.02,28.0352,40.48,77.7068,"W"
1.09,16.862,780.161,1.5082,87.49,0.1292,22.86,28.0352,40.48,77.7068,"W"
1.09,15.55,824.135,21.1669,99.65,0.2832,14.05,28.0352,40.48,77.7068,"W"
1.09,14.609,860.552,13.4693,122.28,0.3553,24.2,28.0352,40.48,77.7068,"W"
1.09,15.063,867.042,23.6091,114.33,0.2748,13.26,28.0352,40.48,77.7068,"W"
1.09,14.59,923.37,49.676,170.32,0.4839,20.91,28.0352,40.48,77.7068,"W"
1.16,14.928,970.914,79.4796,285.25,0.6592,28.73,31.3683,37.83,79.1247,"W"
1.16,16.974,928.667,88.1035,164,0.4293,31.24,31.3683,37.83,79.1247,"W"
1.16,17.331,887.311,72.6818,236.89,0.5996,41.15,31.3683,37.83,79.1247,"W"
1.16,16.613,897.614,62.4294,152.81,0.274,21.97,31.3683,37.83,79.1247,"W"
1.16,16.717,975.695,51.6871,147.83,0.3485,21.9,31.3683,37.83,79.1247,"W"
1.16,16.544,1112.018,47.9674,70.63,0.1769,12.67,31.3683,37.83,79.1247,"W"
1.16,16.747,1236.341,58.9298,164.33,0.5661,24.21,31.3683,37.83,79.1247,"W"
1.16,17.248,1345.688,47.3495,98.12,0.1653,13.32,31.3683,37.83,79.1247,"W"
1.16,17.264,1434.5,34.5053,100.31,0.2426,11.29,31.3683,37.83,79.1247,"W"
1.16,17.106,1456.291,48.5279,93.65,0.2186,12.55,31.3683,37.83,79.1247,"W"
1.25,17.81,1488.783,62.2821,114.45,0.3889,15.07,28.8397,47.96,62.0203,"S"
2.04,16.046,1635.276,63.3571,57.76,0.167,13.62,30.7623,44.81,73.333,"W"
2.04,16.113,1701.923,82.9912,74.3,0.3356,14.06,30.7623,44.81,73.333,"W"
2.04,18.262,1613.711,64.6131,184.11,0.7955,19.45,30.7623,44.81,73.333,"W"
1.25,18.858,1507.901,51.9855,227.6,0.9638,27.08,28.8397,47.96,62.0203,"S"
1.25,17.839,1465.916,49.8607,156.57,0.7683,15.77,28.8397,47.96,62.0203,"S"
1.25,19.015,1375.935,52.7397,226.63,1.123,20.02,28.8397,47.96,62.0203,"S"
1.25,19.926,1351.823,57.629,373.47,1.4108,39.23,28.8397,47.96,62.0203,"S"
1.25,17.554,1450.368,65.5257,85.15,0.3632,18.03,28.8397,47.96,62.0203,"S"
0.77,16.81,1491.286,84.3303,136.72,0.6502,19.22,28.705,48.87,70.2393,"S"
0.77,19.637,1384.901,53.9962,222.52,0.6494,24.95,28.705,48.87,70.2393,"S"
0.77,20.28,1330.282,47.4245,502.81,1.8319,45.07,28.705,48.87,70.2393,"S"
0.77,20.096,1328.672,56.3357,338.64,1.2138,32.52,28.705,48.87,70.2393,"S"
0.77,19.906,1382.402,72.7433,288.66,1.3409,31.3,28.705,48.87,70.2393,"S"
1.84,18.917,1475.035,85.1985,140.07,0.8279,34.09,25.0161,60.77,71.9886,"S"
1.84,19.225,1520.829,72.8564,58.61,0.4884,24.43,25.0161,60.77,71.9886,"S"
1.84,18.673,1568.834,66.9873,146.24,0.9908,38.82,25.0161,60.77,71.9886,"S"
1.84,18.74,1553.553,99.4871,106.81,0.6208,26.85,25.0161,60.77,71.9886,"S"
1.84,18.478,1482.12,78.1354,72.52,0.757,17.71,25.0161,60.77,71.9886,"S"
1.84,19.267,1347.129,47.3995,259.57,6.7711,38.39,25.0161,60.77,71.9886,"S"
1.84,20.704,1214.886,45.6738,1459.89,7.8559,127.23,25.0161,60.77,71.9886,"S"
1.09,13.846,1284.251,58.0898,59.48,0.2437,19.88,28.0352,40.48,77.7068,"W"
1.09,13.492,1121.017,37.2596,44.81,0.1227,9.48,28.0352,40.48,77.7068,"W"
1.09,13.009,951.335,17.8825,48.15,0.1184,11.03,28.0352,40.48,77.7068,"W"
1.09,13.718,834.102,14.1373,141.49,0.3902,18.56,28.0352,40.48,77.7068,"W"
1.09,16.589,733.793,7.2805,88.51,0.2467,17.21,28.0352,40.48,77.7068,"W"
1.09,15.419,852.527,11.4582,32.17,0.0919,6.96,28.0352,40.48,77.7068,"W"
1.09,17.458,862.422,12.7359,53.58,0.2413,25.2,28.0352,40.48,77.7068,"W"
0.31,18.357,837.19,21.4946,82.51,0.6825,15.6,29.3092,44.9,72.8208,"W"
1.09,15.896,882.688,27.917,84.92,0.6022,16.58,28.0352,40.48,77.7068,"W"
1.09,14.694,884.02,15.8462,177.61,0.5093,28.1,28.0352,40.48,77.7068,"W"
1.09,14.309,857.066,14.2348,116.01,0.3577,19.51,28.0352,40.48,77.7068,"W"
1.09,14.63,830.6,35.5156,257.75,0.6327,23.96,28.0352,40.48,77.7068,"W"
1.09,14.635,878.985,64.3993,245.58,0.7486,22.37,28.0352,40.48,77.7068,"W"
1.16,15.199,908.777,77.5974,335.11,0.6972,36.72,31.3683,37.83,79.1247,"W"
1.16,15.6,895.588,77.3258,337.98,0.8247,27.93,31.3683,37.83,79.1247,"W"
1.16,15.628,898.471,66.7831,393.52,1.0263,39.68,31.3683,37.83,79.1247,"W"
1.16,16.093,953.411,50.1706,1231.96,3.1944,98.98,31.3683,37.83,79.1247,"W"
1.16,15.595,1107.868,39.7754,224.54,0.3448,33.92,31.3683,37.83,79.1247,"W"
1.16,16.319,1225.257,56.7306,188.66,0.3825,30.42,31.3683,37.83,79.1247,"W"
1.16,15.843,1335.306,50.8734,217.1,0.535,33.36,31.3683,37.83,79.1247,"W"
1.16,16.207,1376.371,38.4279,70.75,0.1897,16.27,31.3683,37.83,79.1247,"W"
1.16,16.656,1375.026,46.9569,86.41,0.1943,18.43,31.3683,37.83,79.1247,"W"
1.25,17.309,1369.35,51.8874,107.63,0.4987,17.22,28.8397,47.96,62.0203,"S"
1.25,16.957,1409.593,52.0277,108.13,0.46,22.78,28.8397,47.96,62.0203,"S"
1.25,16.581,1438.299,56.0484,221.19,1.2138,19.38,28.8397,47.96,62.0203,"S"
1.25,17.348,1394.44,50.3017,234.1,0.9978,17.24,28.8397,47.96,62.0203,"S"
1.25,19.373,1267.957,46.3094,325.29,1.7817,39.98,28.8397,47.96,62.0203,"S"
1.25,19.641,1163.765,41.0008,415.45,1.5979,33.31,28.8397,47.96,62.0203,"S"
1.25,20.028,1121.764,45.0425,475.55,2.5739,37.37,28.8397,47.96,62.0203,"S"
1.25,19.896,1234.107,51.5791,443.61,1.4038,38.76,28.8397,47.96,62.0203,"S"
1.25,19.153,1386.586,65.0491,183.8,0.6884,27.56,28.8397,47.96,62.0203,"S"
1.25,17.106,1502.112,70.7848,94.17,0.3532,22.99,28.8397,47.96,62.0203,"S"
0.77,19.763,1388.054,50.3951,204.07,0.799,29.38,28.705,48.87,70.2393,"S"
0.77,19.519,1346.181,49.8472,145.44,0.7645,20.97,28.705,48.87,70.2393,"S"
0.77,19.132,1331.302,59.0555,246.2,0.714,28.07,28.705,48.87,70.2393,"S"
0.77,19.266,1341.012,74.8228,279.37,1.0964,36.17,28.705,48.87,70.2393,"S"
0.77,18.849,1391.181,85.6011,145.46,0.6911,27.11,28.705,48.87,70.2393,"S"
1.84,18.505,1448.52,85.6666,66.74,0.3857,20.15,25.0161,60.77,71.9886,"S"
1.84,19.18,1474.951,70.7766,209.37,1.4878,39.96,25.0161,60.77,71.9886,"S"
1.84,19.028,1505.77,69.066,123.67,0.8622,44.64,25.0161,60.77,71.9886,"S"
1.84,19.147,1480.531,62.3338,110.83,0.6334,35.86,25.0161,60.77,71.9886,"S"
1.84,18.614,1450.402,50.7671,523.76,2.9626,51.44,25.0161,60.77,71.9886,"S"
1.84,19.662,1369.174,56.5363,1182.5,3.499,88.99,25.0161,60.77,71.9886,"S"
1.09,12.36,1156.64,47.9864,47.87,0.1081,8.08,28.0352,40.48,77.7068,"W"
1.09,10.539,1015.611,37.8176,57.91,0.1448,11.56,28.0352,40.48,77.7068,"W"
1.09,12.242,890.137,27.0703,123,0.346,23.69,28.0352,40.48,77.7068,"W"
1.09,15.177,838.157,35.2374,102.87,0.2705,18.84,28.0352,40.48,77.7068,"W"
1.09,15.519,935.01,30.7256,65.62,0.1976,15.02,28.0352,40.48,77.7068,"W"
0.31,18.481,918.03,28.0517,320.13,2.6807,37.13,29.3092,44.9,72.8208,"W"
0.31,17.855,936.2,39.3767,152.01,1.0745,28.12,29.3092,44.9,72.8208,"W"
0.31,15.061,988.983,37.9231,116.36,1.0192,20.77,29.3092,44.9,72.8208,"W"
1.09,15.452,929.67,18.8963,147.8,0.5137,23.7,28.0352,40.48,77.7068,"W"
1.09,14.346,900.554,18.1888,155.54,0.4826,21.14,28.0352,40.48,77.7068,"W"
1.16,13.298,880.777,35.0572,166.18,0.5508,14.47,31.3683,37.83,79.1247,"W"
1.16,13.121,908.18,41.108,277.59,0.6359,18.2,31.3683,37.83,79.1247,"W"
1.16,13.939,927.434,49.4469,265.35,0.5054,20.37,31.3683,37.83,79.1247,"W"
1.16,14.711,891.389,64.0773,266.73,0.7176,23.18,31.3683,37.83,79.1247,"W"
1.16,15.687,845.332,43.7594,331.51,0.7459,31.29,31.3683,37.83,79.1247,"W"
1.16,15.741,914.855,39.0774,280.69,0.5879,56.27,31.3683,37.83,79.1247,"W"
1.16,15.849,1053.83,37.0108,160.54,0.3473,36.65,31.3683,37.83,79.1247,"W"
1.16,15.833,1185.526,38.4567,168.89,0.3801,21.76,31.3683,37.83,79.1247,"W"
1.16,16.615,1211.772,26.1253,143.38,0.3419,24.37,31.3683,37.83,79.1247,"W"
1.16,16.425,1256.837,26.4079,131.27,0.2974,26.27,31.3683,37.83,79.1247,"W"
1.16,16.653,1290.553,38.5862,112.24,0.2838,18.29,31.3683,37.83,79.1247,"W"
1.16,17.79,1275.594,42.1528,156.16,0.8029,15.46,31.3683,37.83,79.1247,"W"
1.25,16.983,1285.683,60.5178,92.87,0.4115,17.36,28.8397,47.96,62.0203,"S"
1.25,17.353,1241.379,71.9885,360.15,1.7616,34.24,28.8397,47.96,62.0203,"S"
1.25,18.287,1202.757,52.0023,477.06,1.9828,35.58,28.8397,47.96,62.0203,"S"
1.25,18.407,1166.46,48.0711,392.16,1.8425,31.43,28.8397,47.96,62.0203,"S"
1.25,19.049,1098.905,39.0487,487.32,2.4179,33.29,28.8397,47.96,62.0203,"S"
1.25,19.738,1089.648,53.2569,814.4,3.2405,65.01,28.8397,47.96,62.0203,"S"
1.25,19.739,1202.373,54.2076,350.24,1.5498,39.84,28.8397,47.96,62.0203,"S"
1.25,18.942,1363.705,64.5576,261.09,0.9185,35.05,28.8397,47.96,62.0203,"S"
0.77,18.856,1437.076,72.8722,236.79,0.9972,30.59,28.705,48.87,70.2393,"S"
0.77,19.543,1402.103,64.9777,159.97,0.7108,33.16,28.705,48.87,70.2393,"S"
0.77,19.834,1348.635,58.8935,428.27,1.359,52.7,28.705,48.87,70.2393,"S"
0.77,18.937,1342.567,72.6375,112.03,0.4958,18.98,28.705,48.87,70.2393,"S"
0.77,18.671,1354.563,81.6364,114.43,0.4549,19.96,28.705,48.87,70.2393,"S"
1.84,18.803,1383.803,89.503,98.56,0.4757,30.09,25.0161,60.77,71.9886,"S"
1.84,18.172,1461.919,92.5411,65.67,0.4086,29.37,25.0161,60.77,71.9886,"S"
1.84,18.813,1479.201,78.4281,98.51,0.7351,32.48,25.0161,60.77,71.9886,"S"
1.84,19.381,1471.34,70.4148,206.77,1.3932,39.74,25.0161,60.77,71.9886,"S"
1.84,17.918,1552.338,80.7159,100.25,0.7482,24.75,25.0161,60.77,71.9886,"S"
1.84,17.049,1628.378,104.2777,99.46,0.6945,24.78,25.0161,60.77,71.9886,"S"
1.84,18.969,1547.857,79.5375,307.76,1.9115,46.55,25.0161,60.77,71.9886,"S"
1.84,19.771,1497.271,61.4199,384.78,2.445,37.97,25.0161,60.77,71.9886,"S"
1.09,11.518,1197.291,54.636,43.88,0.1598,7.91,28.0352,40.48,77.7068,"W"
1.09,9.869,1015.467,44.0323,33.12,0.0556,7.24,28.0352,40.48,77.7068,"W"
1.09,10.907,899.271,41.6323,107.5,0.3895,31.46,28.0352,40.48,77.7068,"W"
1.09,12.371,888.543,42.2981,49.82,0.1049,16.72,28.0352,40.48,77.7068,"W"
1.09,12.164,994.784,37.7086,48.44,0.2537,11.22,28.0352,40.48,77.7068,"W"
0.31,15.193,997.372,31.2293,46.74,0.3206,13.86,29.3092,44.9,72.8208,"W"
0.31,16.603,1004.622,31.1802,97.02,0.8287,20.49,29.3092,44.9,72.8208,"W"
0.31,14.398,1075.803,29.328,70.37,0.6565,14.42,29.3092,44.9,72.8208,"W"
1.09,15.248,1023.868,20.2177,167.6,0.5311,26.84,28.0352,40.48,77.7068,"W"
1.09,14.71,999.579,16.7286,359.75,1.2555,36.35,28.0352,40.48,77.7068,"W"
1.16,13.795,995.263,21.1218,229.3,0.3758,19.07,31.3683,37.83,79.1247,"W"
1.16,13.851,1003.154,28.9266,217.08,0.497,18.99,31.3683,37.83,79.1247,"W"
1.16,14.451,998.418,37.6621,377.84,1.2559,23.34,31.3683,37.83,79.1247,"W"
1.16,14.595,945.431,47.1046,410.35,0.7593,31.71,31.3683,37.83,79.1247,"W"
1.16,14.805,889.453,32.2671,192.17,0.4786,23.08,31.3683,37.83,79.1247,"W"
1.16,16.781,857.241,29.748,212.17,0.524,26.81,31.3683,37.83,79.1247,"W"
1.16,16.953,932.03,34.2003,216.39,0.5156,29.81,31.3683,37.83,79.1247,"W"
1.16,16.61,1032.171,29.1397,132.86,0.2874,21.78,31.3683,37.83,79.1247,"W"
1.16,16.329,1077.033,16.6902,129.77,0.4047,17.38,31.3683,37.83,79.1247,"W"
1.16,16.432,1146.272,25.9915,84.19,0.197,15.72,31.3683,37.83,79.1247,"W"
1.16,17.102,1234.483,32.1413,169.65,0.4891,28.64,31.3683,37.83,79.1247,"W"
1.25,17.522,1275.822,42.4738,152.71,0.6177,32.84,28.8397,47.96,62.0203,"S"
1.25,17.841,1253.871,62.0668,397.61,1.9313,39.27,28.8397,47.96,62.0203,"S"
1.25,15.755,1280.258,111.2102,167.58,0.6333,19.85,28.8397,47.96,62.0203,"S"
1.25,17.235,1220.704,59.8129,366.29,1.7422,27.75,28.8397,47.96,62.0203,"S"
1.25,17.955,1179.919,53.2124,749.74,3.0375,54.38,28.8397,47.96,62.0203,"S"
1.25,18.833,1133.811,55.2821,479.04,1.9139,49.09,28.8397,47.96,62.0203,"S"
1.25,19,1150.266,108.52,360.19,1.6058,38.12,28.8397,47.96,62.0203,"S"
1.25,19.385,1225.354,72.8991,278.79,1.1349,36.06,28.8397,47.96,62.0203,"S"
1.25,19.078,1343.713,59.5663,297.59,1.892,40.45,28.8397,47.96,62.0203,"S"
0.77,17.599,1457.59,74.1513,201.45,0.5953,29.63,28.705,48.87,70.2393,"S"
0.77,19.024,1422.533,70.4031,155.82,0.6595,27.1,28.705,48.87,70.2393,"S"
0.77,19.523,1380.316,70.8321,284.35,1.047,38.08,28.705,48.87,70.2393,"S"
0.77,19.331,1363.323,86.2446,189.78,0.7248,20.6,28.705,48.87,70.2393,"S"
0.77,18.26,1415.443,89.2142,107.35,0.3592,17.66,28.705,48.87,70.2393,"S"
0.77,19.279,1454.844,85.9398,170.22,0.7348,36.65,28.705,48.87,70.2393,"S"
0.77,18.361,1563.344,96.872,94.8,0.3824,34.72,28.705,48.87,70.2393,"S"
1.84,18.671,1566.412,92.8128,103.36,0.7509,32.82,25.0161,60.77,71.9886,"S"
1.84,19.403,1515.583,78.7675,139.54,0.9488,37.67,25.0161,60.77,71.9886,"S"
1.84,18.671,1592.13,81.7104,98.09,0.6976,21.19,25.0161,60.77,71.9886,"S"
1.84,16.059,1759.445,129.0074,73.47,0.5347,24.27,25.0161,60.77,71.9886,"S"
1.84,18.124,1694.268,111.2544,235.59,1.686,35.06,25.0161,60.77,71.9886,"S"
1.84,18.425,1632.899,95.7713,281.35,2.017,43.54,25.0161,60.77,71.9886,"S"
1.09,10.914,1210.532,75.3148,30.69,0.1153,7.5,28.0352,40.48,77.7068,"W"
1.09,9.9,975.932,50.0528,40.8,0.1052,12.3,28.0352,40.48,77.7068,"W"
1.09,8.005,912.52,39.7221,21.53,0.0423,11.46,28.0352,40.48,77.7068,"W"
1.09,10.217,864.615,42.2467,23.71,0.0474,10.44,28.0352,40.48,77.7068,"W"
0.31,11.591,915.446,41.8124,45.12,0.168,8.95,29.3092,44.9,72.8208,"W"
0.31,12.684,1004.289,37.6806,77.69,0.6492,6.78,29.3092,44.9,72.8208,"W"
0.31,14.783,1048.894,34.4842,100,0.9303,19.71,29.3092,44.9,72.8208,"W"
0.31,12.923,1151.984,36.4973,99.62,0.513,16.02,29.3092,44.9,72.8208,"W"
0.31,12.614,1164.475,29.2681,110.31,0.8949,17.19,29.3092,44.9,72.8208,"W"
1.09,13.273,1163.301,15.1401,140.56,0.5489,19.72,28.0352,40.48,77.7068,"W"
1.09,14.85,1135.392,15.7469,203.99,0.5773,22.32,28.0352,40.48,77.7068,"W"
1.09,14.663,1159.962,25.4624,185.73,0.6875,23.16,28.0352,40.48,77.7068,"W"
1.09,14.396,1167.957,46.7925,347.71,0.9181,27.59,28.0352,40.48,77.7068,"W"
1.16,15.159,1059.465,30.9741,198.64,0.926,22.31,31.3683,37.83,79.1247,"W"
0.31,16.4,930.157,17.5021,199.47,1.1235,18.72,29.3092,44.9,72.8208,"W"
1.16,16.685,862.745,29.6302,230.06,0.522,26.09,31.3683,37.83,79.1247,"W"
1.16,16.657,858.248,34.9508,598.01,1.2185,38.84,31.3683,37.83,79.1247,"W"
1.16,16.531,918.095,31.8034,205.13,0.4898,24.52,31.3683,37.83,79.1247,"W"
1.16,17.37,947.478,25.9461,195.98,0.4725,21.28,31.3683,37.83,79.1247,"W"
1.16,15.747,1110.866,27.6667,124.43,0.3021,17.9,31.3683,37.83,79.1247,"W"
1.16,17,1244.744,37.8447,204.47,0.5062,20,31.3683,37.83,79.1247,"W"
1.25,17.672,1316.279,40.8509,191.73,0.9499,23.37,28.8397,47.96,62.0203,"S"
1.25,18.282,1300.601,43.101,257.03,1.0617,24.28,28.8397,47.96,62.0203,"S"
1.25,17.544,1311.133,55.5496,261.13,1.0679,22.4,28.8397,47.96,62.0203,"S"
1.25,16.96,1312.828,59.7717,283.72,1.3829,22.63,28.8397,47.96,62.0203,"S"
1.25,17.561,1265.874,58.2886,473.92,2.0946,39.11,28.8397,47.96,62.0203,"S"
1.25,18.482,1212.32,54.2233,519.96,1.948,45.02,28.8397,47.96,62.0203,"S"
1.25,19.193,1198.826,53.4762,440.17,2.3308,60.12,28.8397,47.96,62.0203,"S"
1.25,19.422,1249.556,54.1903,1174.9,4.3704,116.87,28.8397,47.96,62.0203,"S"
1.25,18.953,1347.637,54.6976,614.16,2.196,61.39,28.8397,47.96,62.0203,"S"
0.77,18.659,1421.417,75.7145,441.72,1.7843,53.87,28.705,48.87,70.2393,"S"
0.77,19.009,1434.043,76.2986,403.02,1.2428,62.17,28.705,48.87,70.2393,"S"
0.77,19.492,1415.897,73.5952,380.86,1.4399,61.96,28.705,48.87,70.2393,"S"
0.77,19.127,1436.694,77.0368,272.76,1.0265,35.88,28.705,48.87,70.2393,"S"
0.77,19.424,1497.391,82.2662,372.21,1.7204,40.35,28.705,48.87,70.2393,"S"
0.77,19.379,1614.343,84.6694,274.6,0.7713,40.23,28.705,48.87,70.2393,"S"
0.77,17.888,1717.309,106.428,77.24,0.4396,19.33,28.705,48.87,70.2393,"S"
1.84,16.42,1779.45,133.3344,32.72,0.1329,13.69,25.0161,60.77,71.9886,"S"
1.84,18.491,1702.691,107.7898,100.27,0.7856,35.47,25.0161,60.77,71.9886,"S"
1.84,18.564,1685.284,84.4388,92.46,0.809,27.39,25.0161,60.77,71.9886,"S"
0.93,16.093,1798.218,112.796,65.71,0.5203,27.55,21.1367,64,77.2942,"S"
0.93,16.54,1792.509,136.9716,100.92,0.9502,40.81,21.1367,64,77.2942,"S"
0.93,18.108,1683.332,102.479,332.65,3.9832,76.3,21.1367,64,77.2942,"S"
0.03,15.863,531.296,-0.3529,41.17,0.0419,0,28.4272,23.71,156.466,"W"
0.03,18.644,512.796,-0.031,68.15,0.0485,0,28.4272,23.71,156.466,"W"
0.03,20.077,547.19,0.6345,28.89,0.0536,0,28.4272,23.71,156.466,"W"
0.03,18.963,631.179,1.2932,76.88,0.2033,0,28.4272,23.71,156.466,"W"
1.09,9.761,1352.911,124.4152,10.28,0.0412,6.68,28.0352,40.48,77.7068,"W"
1.09,8.781,1204.316,103.8697,17.51,0.0374,5.18,28.0352,40.48,77.7068,"W"
1.09,8.235,947.672,43.2281,23.75,0.1035,7.56,28.0352,40.48,77.7068,"W"
1.09,6.763,855.685,31.3339,20.8,0.0249,10.66,28.0352,40.48,77.7068,"W"
0.31,10.439,763.47,37.9703,12.34,0.1016,1.46,29.3092,44.9,72.8208,"W"
0.31,10.389,863.313,41.5955,18.16,0.1271,10.08,29.3092,44.9,72.8208,"W"
0.31,11.481,970.672,41.6146,28.27,0.2125,3.63,29.3092,44.9,72.8208,"W"
0.31,13.201,1043.975,39.5429,85.3,1.3333,11.17,29.3092,44.9,72.8208,"W"
0.31,12.109,1133.624,44.6882,235.62,1.1136,23.25,29.3092,44.9,72.8208,"W"
0.31,11.265,1187.341,51.1387,115.99,0.9515,14.57,29.3092,44.9,72.8208,"W"
0.31,13.247,1223.14,27.8533,114.18,0.6773,20.09,29.3092,44.9,72.8208,"W"
1.09,15.577,1228.358,22.1078,144.29,0.4979,22.73,28.0352,40.48,77.7068,"W"
0.31,17.988,1180.319,23.1059,266.13,1.9031,20.78,29.3092,44.9,72.8208,"W"
0.31,17.395,1191.461,39.6722,220.76,1.9548,23.09,29.3092,44.9,72.8208,"W"
0.31,17.322,1124.985,31.0125,221.46,1.6302,20.14,29.3092,44.9,72.8208,"W"
1.16,16.94,1073.574,25.23,213.8,1.0933,20.71,31.3683,37.83,79.1247,"W"
1.16,16.671,998.427,39.4505,169.09,0.3651,22.53,31.3683,37.83,79.1247,"W"
1.16,15.896,935.64,35.6216,148.68,0.3423,24.73,31.3683,37.83,79.1247,"W"
1.16,16.19,948.411,29.9906,115.98,0.285,17.88,31.3683,37.83,79.1247,"W"
1.16,16.679,965.682,32.6224,169.37,0.3719,22.35,31.3683,37.83,79.1247,"W"
1.16,16.799,1056.973,27.3157,161.18,0.4604,19.24,31.3683,37.83,79.1247,"W"
1.24,16.556,1236.38,43.5087,235.22,1.3792,28.83,28.8471,58.34,80.7972,"W"
1.25,17.02,1337.192,50.1979,247.33,0.9679,29.61,28.8397,47.96,62.0203,"S"
1.25,18.139,1332.78,52.0326,130.05,0.4921,28.15,28.8397,47.96,62.0203,"S"
1.25,17.349,1376.659,58.2174,132.52,0.4988,20.22,28.8397,47.96,62.0203,"S"
1.25,17.043,1393.95,78.2987,117.49,0.5357,22.57,28.8397,47.96,62.0203,"S"
1.25,17.711,1343.707,72.9897,207.79,0.985,22.44,28.8397,47.96,62.0203,"S"
